image,expected_text,predicted_text,detected,score,gt_bbox,pred_bbox,bbox_iou,bbox_relative_error,bbox_error_le_10pct,exact_match,char_accuracy,brightness,scene_proxy,detect_time_ms,ocr_time_ms,total_time_ms
019540229885-83_98-307&498_509&602-511&568_307&605_316&521_520&484-0_0_7_29_27_25_33-160-33.jpg,皖AH5319,皖AH5319,True,0.8443,"[307, 498, 509, 602]","[304, 497, 510, 595]",0.907,0.0242,True,True,1.0,160,day_proxy,20.74,9.97,31.05
019540229885-94_85-260&374_486&474-484&471_258&444_249&367_475&394-0_0_24_19_26_30_26-116-46.jpg,皖A0V262,皖A0V262,True,0.8476,"[260, 374, 486, 474]","[253, 372, 479, 472]",0.9041,0.0255,True,True,1.0,116,day_proxy,29.57,10.36,40.26
0195522030652-88_88-145&386_389&473-403&463_157&472_151&396_397&387-0_0_9_26_26_24_6-153-90.jpg,皖AK220G,皖AK220G,True,0.8442,"[145, 386, 389, 473]","[149, 389, 399, 470]",0.8821,0.0316,True,True,1.0,153,day_proxy,24.95,10.75,36.13
0195522030652-90_92-350&500_599&581-585&580_354&573_364&494_595&501-0_0_10_29_24_33_3-61-15.jpg,皖AL509D,皖AL509D,True,0.8268,"[350, 500, 599, 581]","[350, 492, 593, 582]",0.8804,0.0338,True,True,1.0,61,night_proxy,21.85,9.31,31.52
0195522030652-92_81-183&462_432&555-437&557_180&540_162&452_419&469-0_0_5_18_25_33_24-180-28.jpg,皖AFU190,皖AFU190,True,0.8405,"[183, 462, 432, 555]","[174, 461, 426, 552]",0.903,0.0258,True,True,1.0,180,day_proxy,24.63,18.35,43.7
0195689655172-90_91-261&509_501&597-513&598_262&596_268&506_519&508-0_11_9_25_32_32_33-169-43.jpg,皖MK1889,皖MK1889,True,0.8458,"[261, 509, 501, 597]","[262, 509, 511, 597]",0.956,0.0115,True,True,1.0,169,day_proxy,32.64,14.74,47.79
0195689655172-94_68-307&454_562&529-566&550_334&520_306&439_538&469-0_0_5_18_27_26_31-88-14.jpg,皖AFU327,皖AFU327,True,0.8303,"[307, 454, 562, 529]","[326, 453, 551, 537]",0.7979,0.0594,True,True,1.0,88,night_proxy,18.91,9.22,28.46
0195737547893-90_83-123&345_401&428-415&429_124&439_112&350_403&340-0_0_17_16_33_29_33-102-34.jpg,皖ATS959,皖ATS959,True,0.8205,"[123, 345, 401, 428]","[122, 348, 400, 427]",0.9451,0.0138,True,True,1.0,102,night_proxy,19.66,10.37,30.46
0195761494253-88_89-297&362_528&453-540&437_297&458_291&368_534&347-0_0_21_16_27_30_33-157-58.jpg,皖AXS369,皖AXS369,True,0.8451,"[297, 362, 528, 453]","[291, 361, 530, 446]",0.8847,0.0306,True,True,1.0,157,day_proxy,49.83,13.54,64.1
0195785440614-90_88-179&514_429&598-440&600_180&599_177&510_437&511-12_12_25_3_33_31_32-109-16.jpg,京N1D978,京N1D978,True,0.8334,"[179, 514, 429, 598]","[178, 512, 436, 598]",0.9465,0.014,True,True,1.0,109,night_proxy,28.03,10.62,39.16
0195809386973-95_75-184&320_429&396-437&412_193&393_172&312_416&331-0_0_8_21_31_25_31-128-36.jpg,皖AJX717,皖AJX717,True,0.8215,"[184, 320, 429, 396]","[185, 318, 425, 400]",0.9093,0.0248,True,True,1.0,128,day_proxy,26.67,10.89,38.09
0195833333333-100_75-218&477_421&579-431&595_218&542_206&457_419&510-0_0_21_24_26_30_22-109-72.jpg,皖AX026Y,皖AX026Y,True,0.8483,"[218, 477, 421, 579]","[218, 471, 423, 579]",0.9352,0.0172,True,True,1.0,109,night_proxy,26.13,9.71,36.3
0195833333333-100_82-258&469_463&574-461&574_267&535_267&467_461&506-0_0_12_33_26_26_1-81-21.jpg,皖AN922B,皖AN922B,True,0.8455,"[258, 469, 463, 574]","[264, 470, 462, 573]",0.9475,0.0133,True,True,1.0,81,night_proxy,27.05,12.65,40.25
0195977011495-90_90-190&587_492&661-496&674_199&671_204&572_501&575-0_0_15_25_21_31_30-111-26.jpg,皖AR1X76,皖AR1X76,True,0.8325,"[190, 587, 492, 661]","[200, 580, 489, 665]",0.8378,0.0479,True,True,1.0,111,day_proxy,25.18,18.39,44.27
0196120689655-83_99-303&425_520&523-520&489_321&524_327&451_526&416-0_0_25_31_27_21_30-38-7.jpg,皖A173X6,皖A173X6,True,0.8358,"[303, 425, 520, 523]","[308, 421, 521, 523]",0.9352,0.0171,True,True,1.0,38,night_proxy,24.26,9.98,34.78
0196120689655-90_87-208&465_489&540-499&547_215&540_195&450_479&457-0_0_10_12_26_31_25-46-4.jpg,皖ALN271,皖ALN271,True,0.8246,"[208, 465, 489, 540]","[200, 450, 489, 542]",0.7927,0.0638,True,True,1.0,46,night_proxy,29.73,9.99,40.15
0196216475096-92_81-251&483_510&560-507&567_249&562_247&478_505&483-0_0_33_21_31_25_26-87-31.jpg,皖A9X712,皖A9X712,True,0.8267,"[251, 483, 510, 560]","[250, 480, 502, 558]",0.9062,0.0249,True,True,1.0,87,night_proxy,24.29,10.68,35.35
0196372126436-86_94-356&410_578&500-579&479_363&499_366&428_582&408-0_0_16_29_20_26_31-134-80.jpg,皖AS5W27,皖AS5W27,True,0.8346,"[356, 410, 578, 500]","[359, 411, 578, 498]",0.9536,0.0117,True,True,1.0,134,day_proxy,24.95,10.77,36.28
0196551724138-90_94-273&435_510&520-509&510_291&518_298&437_516&429-0_0_13_31_25_31_16-95-118.jpg,皖AP717S,皖AP717S,True,0.8289,"[273, 435, 510, 520]","[288, 433, 509, 519]",0.9017,0.0257,True,True,1.0,95,night_proxy,28.08,10.71,39.28
0196671455938-99_75-137&485_350&594-364&608_158&565_144&483_350&526-0_0_28_16_24_24_25-122-31.jpg,皖A4S001,皖A4S001,True,0.8518,"[137, 485, 350, 594]","[149, 490, 361, 607]",0.7709,0.0683,True,True,1.0,122,day_proxy,26.82,11.3,38.61
0196743295019-95_77-216&392_436&484-443&497_217&460_210&379_436&416-0_0_2_8_31_24_32-101-46.jpg,皖ACJ708,皖ACJ708,True,0.8367,"[216, 392, 436, 484]","[215, 390, 434, 483]",0.9552,0.0116,True,True,1.0,101,night_proxy,27.71,10.44,38.61
01969348659-91_86-169&524_441&605-435&611_167&597_163&511_431&525-0_0_26_30_4_31_31-130-86.jpg,皖A26E77,皖A26E77,True,0.8207,"[169, 524, 441, 605]","[168, 519, 428, 597]",0.8078,0.053,True,True,1.0,130,day_proxy,33.19,11.31,45.15
019695881226-93_70-215&523_462&608-463&614_230&598_203&522_436&538-0_0_9_29_17_32_33-52-33.jpg,皖AK5T89,皖AK5T89,True,0.8299,"[215, 523, 462, 608]","[214, 525, 451, 612]",0.8893,0.0298,True,True,1.0,52,night_proxy,18.09,9.68,28.17
0197126436781-100_78-286&495_467&608-465&609_292&565_289&489_462&533-0_0_22_28_9_29_30-112-66.jpg,皖AY4K56,皖AY4K56,True,0.852,"[286, 495, 467, 608]","[290, 495, 467, 606]",0.9606,0.0099,True,True,1.0,112,day_proxy,23.18,10.21,33.76
0197318007662-95_76-281&495_500&594-489&614_284&559_279&478_484&533-10_2_30_2_29_25_27-151-11.jpg,苏C6C513,苏C6C513,True,0.8543,"[281, 495, 500, 594]","[284, 488, 487, 606]",0.7869,0.0662,True,True,1.0,151,day_proxy,22.65,10.73,34.01
0197341954023-85_95-248&380_486&482-490&459_242&485_242&405_490&379-0_0_3_32_29_28_2-110-24.jpg,皖AD854C,皖AD854C,True,0.8464,"[248, 380, 486, 482]","[236, 385, 489, 485]",0.8715,0.0354,True,True,1.0,110,night_proxy,25.38,10.51,36.31
0197341954023-92_82-284&433_585&525-582&537_315&504_290&415_557&448-0_0_23_17_26_29_25-52-11.jpg,皖AZT251,皖AZT251,True,0.828,"[284, 433, 585, 525]","[290, 426, 577, 527]",0.8721,0.0361,True,True,1.0,52,night_proxy,21.44,10.15,32.22
0197413793103-91_95-227&485_468&569-453&573_221&566_247&487_479&494-16_16_3_25_30_25_32-108-105.jpg,豫SD1618,豫SD1618,True,0.8231,"[227, 485, 468, 569]","[217, 488, 467, 569]",0.9233,0.0203,True,True,1.0,108,night_proxy,25.91,10.87,37.38
0197437739464-84_95-424&356_635&448-641&437_426&454_430&364_645&347-0_0_2_5_33_25_26-113-58.jpg,皖ACF912,皖ACF912,True,0.8314,"[424, 356, 635, 448]","[420, 357, 639, 444]",0.9129,0.0231,True,True,1.0,113,day_proxy,25.75,11.15,37.43
0197449712643-93_84-236&379_510&472-521&472_233&457_221&368_509&383-0_0_29_28_30_2_27-148-49.jpg,皖A546C3,皖A546C3,True,0.843,"[236, 379, 510, 472]","[228, 372, 512, 471]",0.8879,0.0306,True,True,1.0,148,day_proxy,22.02,9.33,31.76
0197461685824-93_92-246&378_467&467-468&470_239&455_247&379_476&394-0_0_10_8_33_30_28-142-53.jpg,皖ALJ964,皖ALJ964,True,0.8407,"[246, 378, 467, 467]","[240, 382, 468, 467]",0.927,0.0192,True,True,1.0,142,day_proxy,25.75,10.64,36.94
0197533524904-90_88-302&614_553&716-564&708_327&713_328&626_565&621-0_0_16_27_16_29_32-75-37.jpg,皖AS3S58,皖AS3S58,True,0.8381,"[302, 614, 553, 716]","[318, 621, 562, 715]",0.8352,0.0445,True,True,1.0,75,night_proxy,21.06,9.8,31.3
0197557471264-90_86-175&523_452&599-441&616_169&609_174&518_446&525-0_0_9_21_25_24_25-165-37.jpg,皖AKX101,皖AKX101,True,0.8444,"[175, 523, 452, 599]","[171, 523, 438, 612]",0.8051,0.059,True,True,1.0,165,day_proxy,26.6,13.88,40.8
0197581417624-89_90-251&483_505&566-511&561_251&573_254&488_514&476-0_0_24_24_33_0_31-21-22.jpg,皖A009A7,皖A009A7,True,0.8236,"[251, 483, 505, 566]","[251, 489, 507, 569]",0.8888,0.0291,True,True,1.0,21,night_proxy,29.13,9.65,39.24
0197701149426-99_66-285&480_485&583-494&586_291&549_267&469_470&506-0_0_4_32_27_31_32-161-36.jpg,皖AE8378,皖AE8378,True,0.8467,"[285, 480, 485, 583]","[281, 477, 485, 583]",0.9526,0.0123,True,True,1.0,161,day_proxy,26.74,11.06,38.37
0197796934866-90_61-157&470_477&545-481&548_188&532_143&459_436&475-0_0_26_30_16_27_29-74-129.jpg,皖A26S35,皖A26S35,True,0.8166,"[157, 470, 477, 545]","[158, 463, 466, 547]",0.8628,0.0394,True,True,1.0,74,night_proxy,25.77,12.91,39.24
0197796934866-90_90-198&357_447&431-451&434_201&439_208&351_458&346-0_0_26_31_14_27_29-107-47.jpg,皖A27Q35,皖A27Q35,True,0.8315,"[198, 357, 447, 431]","[205, 355, 446, 429]",0.9177,0.0215,True,True,1.0,107,night_proxy,38.16,12.09,50.92
0198072318007-89_92-248&513_506&589-499&598_238&601_248&504_509&501-0_0_20_9_30_25_31-112-72.jpg,皖AWK617,皖AWK617,True,0.8424,"[248, 513, 506, 589]","[241, 509, 496, 590]",0.8801,0.0329,True,True,1.0,112,day_proxy,25.52,10.31,36.37
0198072318007-90_88-207&472_476&562-490&557_227&569_225&475_488&463-0_0_2_28_29_30_6-56-14.jpg,皖AC456G,皖AC456G,True,0.8437,"[207, 472, 476, 562]","[215, 472, 482, 564]",0.929,0.0186,True,True,1.0,56,night_proxy,32.29,13.34,46.22
0198084291188-104_62-333&464_526&559-526&581_333&524_321&445_514&502-0_0_32_8_31_25_32-94-13.jpg,皖A8J718,皖A8J718,True,0.8557,"[333, 464, 526, 559]","[330, 454, 518, 567]",0.7987,0.0616,True,True,1.0,94,night_proxy,28.57,14.35,43.39
0198275862069-95_82-248&544_467&636-477&636_252&611_245&534_470&559-0_0_16_26_12_33_33-107-21.jpg,皖AS2N99,皖AS2N99,True,0.8385,"[248, 544, 467, 636]","[249, 538, 475, 636]",0.9018,0.0266,True,True,1.0,107,night_proxy,28.6,11.01,40.2
019834770115-90_81-156&522_420&623-417&617_163&609_148&524_402&532-0_0_21_6_25_27_29-103-69.jpg,皖AXG135,皖AXG135,True,0.8361,"[156, 522, 420, 623]","[155, 526, 411, 617]",0.8673,0.0342,True,True,1.0,103,night_proxy,35.25,10.68,46.34
019840756705-89_93-230&482_495&567-504&565_216&569_215&469_503&465-0_0_7_14_32_30_27-143-21.jpg,皖AHQ863,皖AHQ863,True,0.8543,"[230, 482, 495, 567]","[212, 471, 498, 567]",0.8204,0.0522,True,True,1.0,143,day_proxy,29.02,10.81,40.35
019840756705-92_86-376&401_645&493-640&500_366&489_375&398_649&409-0_0_30_24_26_17_24-157-64.jpg,皖A602T0,皖A602T0,True,0.838,"[376, 401, 645, 493]","[370, 403, 642, 497]",0.9076,0.0247,True,True,1.0,157,day_proxy,28.34,11.81,40.79
019840756705-93_82-200&476_461&569-469&569_216&553_213&474_466&490-0_12_0_14_33_33_30-96-42.jpg,皖NAQ996,皖NAQ996,True,0.8435,"[200, 476, 461, 569]","[213, 478, 467, 569]",0.9093,0.0236,True,True,1.0,96,night_proxy,33.11,14.28,47.95
019845545977-90_86-171&502_468&587-450&583_173&581_175&485_452&487-0_8_24_24_27_31_31-144-35.jpg,皖J00377,皖J00377,True,0.8436,"[171, 502, 468, 587]","[169, 490, 448, 583]",0.7803,0.0656,True,True,1.0,144,day_proxy,28.57,11.2,40.38
019846743295-90_92-235&450_508&540-507&534_240&535_248&454_515&453-0_0_10_27_8_27_24-86-29.jpg,皖AL3J30,皖AL3J30,True,0.8362,"[235, 450, 508, 540]","[242, 453, 509, 536]",0.8956,0.0268,True,True,1.0,86,night_proxy,27.17,9.83,37.55
0198635057471-90_87-187&433_447&523-463&522_200&520_201&428_464&430-0_0_29_9_33_33_33-27-28.jpg,皖A5K999,皖A5K999,True,0.8388,"[187, 433, 447, 523]","[196, 433, 460, 523]",0.9194,0.0212,True,True,1.0,27,night_proxy,23.01,11.87,35.44
0198635057471-96_81-286&522_513&629-524&632_283&606_270&519_511&545-0_0_23_33_24_29_6-110-28.jpg,皖AZ905G,皖AZ905G,True,0.8506,"[286, 522, 513, 629]","[275, 526, 520, 634]",0.8543,0.0409,True,True,1.0,110,night_proxy,23.41,10.13,33.85
0198659003831-90_88-266&493_518&568-525&572_271&572_260&493_514&493-0_0_24_12_31_31_31-146-85.jpg,皖A0N777,皖A0N777,True,0.8291,"[266, 493, 518, 568]","[268, 494, 516, 570]",0.9462,0.014,True,True,1.0,146,day_proxy,24.11,13.02,37.61
0199102011495-90_94-230&483_494&567-506&567_239&568_238&487_505&486-0_0_21_31_26_30_24-42-11.jpg,皖AX7260,皖AX7260,True,0.8256,"[230, 483, 494, 567]","[235, 483, 503, 565]",0.9269,0.0192,True,True,1.0,42,night_proxy,33.41,15.07,49.06
0199102011495-92_77-221&466_470&560-472&557_231&543_208&463_449&477-0_0_10_29_8_32_25-144-103.jpg,皖AL5J81,皖AL5J81,True,0.839,"[221, 466, 470, 560]","[217, 467, 462, 554]",0.8827,0.0307,True,True,1.0,144,day_proxy,33.01,9.34,42.88
0199137931034-100_66-299&430_517&559-515&556_331&510_306&433_490&479-0_0_20_18_26_27_29-78-35.jpg,皖AWU235,皖AWU235,True,0.8455,"[299, 430, 517, 559]","[313, 439, 509, 552]",0.7876,0.0562,True,True,1.0,78,night_proxy,16.12,10.31,26.92
0199137931034-90_84-283&419_572&507-562&508_281&500_278&414_559&422-0_0_16_31_22_25_24-99-114.jpg,皖AS7Y10,皖AS7Y10,True,0.8425,"[283, 419, 572, 507]","[280, 418, 556, 505]",0.9042,0.025,True,True,1.0,99,night_proxy,27.5,10.72,38.73
0199137931034-93_79-230&453_472&530-483&547_229&517_221&438_475&468-0_0_4_10_33_24_25-107-36.jpg,皖AEL901,皖AEL901,True,0.8474,"[230, 453, 472, 530]","[230, 441, 471, 543]",0.7525,0.0822,True,True,1.0,107,night_proxy,38.39,16.06,55.17
0199137931034-95_74-248&311_482&387-492&408_263&379_238&299_467&328-0_0_27_24_13_30_32-68-22.jpg,皖A30P68,皖A30P68,True,0.8416,"[248, 311, 482, 387]","[249, 304, 484, 408]",0.7223,0.0953,True,True,1.0,68,night_proxy,22.57,11.62,34.63
0199233716476-94_80-177&544_403&623-394&626_188&603_182&534_388&557-0_0_24_24_29_18_25-72-46.jpg,皖A005U1,皖A005U1,True,0.8363,"[177, 544, 403, 623]","[182, 535, 393, 625]",0.8262,0.0514,True,True,1.0,72,night_proxy,16.87,15.21,32.46
0199281609195-91_90-193&486_421&576-412&577_194&574_207&484_425&487-0_6_24_32_24_33_27-122-21.jpg,皖G08093,皖G08093,True,0.8331,"[193, 486, 421, 576]","[194, 489, 413, 576]",0.9285,0.0182,True,True,1.0,122,day_proxy,27.49,9.81,37.83
0199353448276-90_88-280&530_519&626-516&617_285&624_285&534_516&527-0_0_10_25_32_32_21-185-29.jpg,皖AL188X,皖AL188X,True,0.8445,"[280, 530, 519, 626]","[281, 533, 513, 620]",0.8797,0.0308,True,True,1.0,185,day_proxy,35.62,13.89,49.98
0199353448276-90_91-253&453_499&544-498&533_270&547_273&459_501&445-0_0_23_29_30_24_23-69-17.jpg,皖AZ560Z,皖AZ560Z,True,0.8363,"[253, 453, 499, 544]","[262, 454, 497, 539]",0.8923,0.0277,True,True,1.0,69,night_proxy,23.73,10.53,34.57
0199389367816-82_97-270&464_463&561-469&531_286&559_277&485_460&457-0_10_1_30_32_30_31-184-34.jpg,皖LB6867,皖LB6867,True,0.847,"[270, 464, 463, 561]","[275, 462, 463, 559]",0.9352,0.0168,True,True,1.0,184,day_proxy,27.98,10.03,38.39
0199473180076-90_89-248&361_502&452-510&450_250&451_250&362_510&361-0_0_4_16_29_27_30-47-58.jpg,皖AES536,皖AES536,True,0.8325,"[248, 361, 502, 452]","[251, 366, 503, 446]",0.8657,0.0342,True,True,1.0,47,night_proxy,23.09,10.5,34.1
0199473180076-96_78-256&463_467&566-476&565_267&535_249&458_458&488-0_0_11_32_30_31_13-161-73.jpg,皖AM867P,皖AM867P,True,0.8447,"[256, 463, 467, 566]","[258, 465, 468, 562]",0.9287,0.0181,True,True,1.0,161,day_proxy,24.86,10.07,35.5
0199712643678-90_85-63&287_356&364-351&364_73&379_76&302_354&287-0_0_3_26_31_32_9-151-47.jpg,皖AD278K,皖AD278K,True,0.8366,"[63, 287, 356, 364]","[69, 290, 352, 383]",0.7496,0.08,True,True,1.0,151,day_proxy,24.9,10.95,36.47
0199748563219-90_77-215&461_476&562-483&558_234&547_216&466_465&477-0_0_21_24_27_29_6-61-36.jpg,皖AX035G,皖AX035G,True,0.8441,"[215, 461, 476, 562]","[218, 469, 475, 561]",0.8969,0.0261,True,True,1.0,61,night_proxy,31.14,10.73,42.45
0199772509579-90_89-153&482_412&570-401&569_165&560_172&477_408&486-0_0_25_29_5_32_32-163-24.jpg,皖A15F88,皖A15F88,True,0.8411,"[153, 482, 412, 570]","[166, 482, 400, 565]",0.8521,0.0383,True,True,1.0,163,day_proxy,25.98,10.71,37.23
0199928160919-90_76-299&462_560&563-576&560_313&557_278&461_541&464-0_0_9_32_25_30_1-135-87.jpg,皖AK816B,皖AK816B,True,0.8405,"[299, 462, 560, 563]","[296, 464, 567, 561]",0.9263,0.0195,True,True,1.0,135,day_proxy,24.54,10.84,35.97
02-92_88-268&513_509&595-507&596_264&588_269&514_512&522-0_0_5_26_31_31_19-100-45.jpg,皖AF277V,皖AF277V,True,0.8276,"[268, 513, 509, 595]","[266, 515, 507, 593]",0.9359,0.0163,True,True,1.0,100,night_proxy,24.34,11.51,36.41
0200191570881-94_87-303&422_550&508-562&507_300&492_290&411_552&426-0_0_7_23_25_24_30-84-49.jpg,皖AHZ106,皖AHZ106,True,0.8407,"[303, 422, 550, 508]","[296, 415, 555, 505]",0.8524,0.0412,True,True,1.0,84,night_proxy,22.87,11.37,34.73
0200287356322-90_80-144&502_396&605-402&597_156&585_134&502_380&514-0_0_16_31_18_27_33-135-128.jpg,皖AS7U39,皖AS7U39,True,0.8459,"[144, 502, 396, 605]","[147, 506, 393, 596]",0.853,0.0375,True,True,1.0,135,day_proxy,25.59,11.26,37.41
0200431034483-106_66-265&401_432&537-445&551_262&474_253&393_436&470-0_4_24_29_25_33_32-148-14.jpg,皖E05198,皖E05198,True,0.8525,"[265, 401, 432, 537]","[258, 402, 441, 543]",0.8681,0.0368,True,True,1.0,148,day_proxy,27.59,12.17,40.46
0200718390805-90_84-241&388_523&461-534&471_246&469_236&380_524&382-0_0_22_32_25_33_13-115-44.jpg,皖AY819P,皖AY819P,True,0.8344,"[241, 388, 523, 461]","[245, 384, 523, 463]",0.9119,0.0241,True,True,1.0,115,day_proxy,25.9,10.69,37.19
0200981800766-90_90-237&404_465&486-481&467_248&486_248&409_481&390-0_0_30_1_25_25_30-132-70.jpg,皖A6B116,皖A6B116,True,0.8371,"[237, 404, 465, 486]","[243, 397, 477, 485]",0.844,0.0441,True,True,1.0,132,day_proxy,27.65,11.52,39.77
0201101532567-90_88-256&547_520&638-536&634_263&632_265&549_538&551-0_0_13_30_5_29_32-26-33.jpg,皖AP6F58,皖AP6F58,True,0.8275,"[256, 547, 520, 638]","[258, 553, 535, 636]",0.8606,0.0381,True,True,1.0,26,night_proxy,40.08,11.18,51.86
0201149425288-88_91-268&535_508&618-503&603_273&619_281&544_511&528-0_0_24_25_26_12_25-143-27.jpg,皖A012N1,皖A012N1,True,0.8408,"[268, 535, 508, 618]","[273, 535, 502, 616]",0.9312,0.0175,True,True,1.0,143,day_proxy,39.04,12.41,51.92
0201149425288-89_87-215&498_464&601-484&587_216&599_200&506_468&494-0_0_8_3_26_25_33-132-50.jpg,皖AJD219,皖AJD219,True,0.8472,"[215, 498, 464, 601]","[208, 500, 475, 593]",0.8476,0.0423,True,True,1.0,132,day_proxy,23.01,10.85,34.46
0201173371648-90_83-222&513_506&594-504&610_229&599_220&515_495&526-0_0_31_31_5_32_30-79-61.jpg,皖A77F86,皖A77F86,True,0.8424,"[222, 513, 506, 594]","[220, 515, 503, 618]",0.7411,0.0846,True,True,1.0,79,night_proxy,24.68,10.21,35.44
0201269157088-85_92-225&566_451&654-454&634_233&654_233&586_454&566-0_0_25_24_29_22_24-60-182.jpg,皖A105Y0,皖A105Y0,True,0.8371,"[225, 566, 451, 654]","[225, 567, 455, 654]",0.9716,0.0073,True,True,1.0,60,night_proxy,25.62,10.19,36.26
0201400862069-90_92-188&492_482&568-497&589_188&583_188&493_497&499-0_0_31_27_26_0_32-77-35.jpg,皖A732A8,皖A732A8,True,0.8435,"[188, 492, 482, 568]","[183, 494, 492, 590]",0.7192,0.0917,True,True,1.0,77,night_proxy,29.45,11.07,41.11
020147270115-90_89-189&330_452&409-460&417_182&425_182&328_460&320-0_0_0_32_32_28_30-112-39.jpg,皖AA8846,皖AA8846,True,0.8347,"[189, 330, 452, 409]","[183, 332, 452, 410]",0.9416,0.0152,True,True,1.0,112,day_proxy,22.84,10.37,33.77
020147270115-96_76-209&506_432&596-443&600_222&572_208&497_429&525-0_0_9_26_1_26_32-151-43.jpg,皖AK2B28,皖AK2B28,True,0.8456,"[209, 506, 432, 596]","[213, 503, 435, 595]",0.928,0.019,True,True,1.0,151,day_proxy,24.59,14.98,40.28
020153256705-89_84-240&477_522&547-536&556_267&552_229&469_498&473-0_0_7_25_13_32_26-97-23.jpg,皖AH1P82,皖AH1P82,True,0.8229,"[240, 477, 522, 547]","[235, 475, 524, 552]",0.8871,0.0312,True,True,1.0,97,night_proxy,24.47,11.41,36.45
020158045977-90_81-369&495_638&590-636&590_387&583_362&496_611&503-0_0_19_6_28_32_32-74-35.jpg,皖AVG488,皖AVG488,True,0.8332,"[369, 495, 638, 590]","[374, 501, 627, 588]",0.8613,0.0359,True,True,1.0,74,night_proxy,34.66,10.68,45.79
020158045977-90_83-200&435_502&517-501&529_212&519_210&432_499&442-0_3_25_29_29_32_31-170-75.jpg,皖D15587,皖D15587,True,0.8358,"[200, 435, 502, 517]","[208, 438, 496, 521]",0.8779,0.0329,True,True,1.0,170,day_proxy,22.59,11.27,34.31
0201724137931-88_92-340&462_568&544-575&531_346&551_346&468_575&448-0_0_10_13_26_31_31-190-27.jpg,皖ALP277,皖ALP277,True,0.8381,"[340, 462, 568, 544]","[342, 457, 571, 548]",0.8824,0.0329,True,True,1.0,190,day_proxy,41.9,13.17,55.65
0201819923372-97_82-246&454_460&546-474&552_252&521_242&446_464&477-0_0_31_4_30_26_33-135-56.jpg,皖A7E629,皖A7E629,True,0.8424,"[246, 454, 460, 546]","[249, 451, 468, 550]",0.8841,0.0319,True,True,1.0,135,day_proxy,39.16,10.98,50.64
0201903735633-90_88-104&538_344&617-352&625_111&620_124&527_365&532-0_0_23_1_33_29_30-124-64.jpg,皖AZB956,皖AZB956,True,0.8461,"[104, 538, 344, 617]","[109, 527, 354, 623]",0.7763,0.0694,True,True,1.0,124,day_proxy,25.3,17.5,43.2
0201915708812-90_92-196&438_458&517-460&514_191&519_190&437_459&432-0_0_11_25_26_32_25-126-30.jpg,皖AM1281,皖AM1281,True,0.8287,"[196, 438, 458, 517]","[191, 435, 454, 517]",0.9315,0.0181,True,True,1.0,126,day_proxy,31.64,10.68,42.75
0202011494253-91_89-255&481_500&568-494&563_263&558_267&479_498&484-0_0_11_33_0_26_26-156-60.jpg,皖AM9A22,皖AM9A22,True,0.8345,"[255, 481, 500, 568]","[264, 481, 491, 560]",0.8413,0.0414,True,True,1.0,156,day_proxy,35.86,11.62,48.09
0202155172414-89_84-249&394_535&470-531&471_262&485_264&407_533&393-0_0_23_16_29_31_29-123-74.jpg,皖AZS575,皖AZS575,True,0.8358,"[249, 394, 535, 470]","[258, 399, 527, 491]",0.6974,0.1004,False,True,1.0,123,day_proxy,28.34,11.0,39.95
0202155172414-89_87-222&482_487&559-486&559_213&566_214&485_487&478-0_0_5_31_32_33_12-98-33.jpg,皖AF789N,皖AF789N,True,0.8294,"[222, 482, 487, 559]","[211, 482, 479, 559]",0.9312,0.0179,True,True,1.0,98,night_proxy,44.95,11.67,57.24
0202298850574-90_86-216&541_489&610-498&618_213&615_213&527_498&530-0_0_8_8_32_30_24-145-79.jpg,皖AJJ860,皖AJJ860,True,0.832,"[216, 541, 489, 610]","[212, 531, 492, 609]",0.8395,0.0463,True,True,1.0,145,day_proxy,27.17,10.97,38.81
0202298850574-91_86-185&565_473&651-472&644_182&640_178&555_468&559-22_0_22_1_33_33_29-71-41.jpg,川AYB995,川AYB995,True,0.8375,"[185, 565, 473, 651]","[176, 557, 467, 647]",0.8308,0.0479,True,True,1.0,71,night_proxy,28.7,11.01,40.21
0202322796935-90_82-298&465_555&566-562&565_314&558_295&467_543&474-0_0_16_13_24_27_24-141-72.jpg,皖ASP030,皖ASP030,True,0.8414,"[298, 465, 555, 566]","[300, 467, 553, 567]",0.9556,0.0113,True,True,1.0,141,day_proxy,27.41,10.66,38.71
0202693965517-94_87-229&482_453&581-454&575_233&554_231&480_452&501-0_0_17_33_18_29_33-86-22.jpg,皖AT9U59,皖AT9U59,True,0.8357,"[229, 482, 453, 581]","[230, 483, 455, 576]",0.9274,0.0185,True,True,1.0,86,night_proxy,24.36,11.96,36.87
0202729885057-90_88-231&426_496&519-500&512_237&511_235&429_498&430-0_0_24_16_29_30_26-80-16.jpg,皖A0S562,皖A0S562,True,0.8294,"[231, 426, 496, 519]","[235, 429, 495, 513]",0.8862,0.0289,True,True,1.0,80,night_proxy,28.31,12.25,41.09
0202729885057-91_88-192&487_449&576-456&572_198&568_190&487_448&491-0_0_26_29_24_9_30-72-43.jpg,皖A250K6,皖A250K6,True,0.8264,"[192, 487, 449, 576]","[193, 489, 451, 572]",0.9223,0.0198,True,True,1.0,72,night_proxy,24.77,12.72,38.13
